"","date","hits","keyword","geo","time","gprop","category"
"76",2021-05-09,"<1","British Council","LK","2019-12-01 2021-08-15","web",0
"77",2021-05-16,"1","British Council","LK","2019-12-01 2021-08-15","web",0
"78",2021-05-23,"1","British Council","LK","2019-12-01 2021-08-15","web",0
"79",2021-05-30,"1","British Council","LK","2019-12-01 2021-08-15","web",0
"80",2021-06-06,"1","British Council","LK","2019-12-01 2021-08-15","web",0
"81",2021-06-13,"1","British Council","LK","2019-12-01 2021-08-15","web",0
"82",2021-06-20,"1","British Council","LK","2019-12-01 2021-08-15","web",0
"83",2021-06-27,"1","British Council","LK","2019-12-01 2021-08-15","web",0
"84",2021-07-04,"1","British Council","LK","2019-12-01 2021-08-15","web",0
"85",2021-07-11,"1","British Council","LK","2019-12-01 2021-08-15","web",0
"86",2021-07-18,"<1","British Council","LK","2019-12-01 2021-08-15","web",0
"87",2021-07-25,"1","British Council","LK","2019-12-01 2021-08-15","web",0
"88",2021-08-01,"1","British Council","LK","2019-12-01 2021-08-15","web",0
"89",2021-08-08,"2","British Council","LK","2019-12-01 2021-08-15","web",0
"90",2019-12-01,"83","YouTube","LK","2019-12-01 2021-08-15","web",0
"91",2019-12-08,"74","YouTube","LK","2019-12-01 2021-08-15","web",0
"92",2019-12-15,"75","YouTube","LK","2019-12-01 2021-08-15","web",0
"93",2019-12-22,"72","YouTube","LK","2019-12-01 2021-08-15","web",0
"94",2019-12-29,"73","YouTube","LK","2019-12-01 2021-08-15","web",0
"95",2020-01-05,"71","YouTube","LK","2019-12-01 2021-08-15","web",0
"96",2020-01-12,"77","YouTube","LK","2019-12-01 2021-08-15","web",0
"97",2020-01-19,"79","YouTube","LK","2019-12-01 2021-08-15","web",0
"98",2020-01-26,"77","YouTube","LK","2019-12-01 2021-08-15","web",0
"99",2020-02-02,"78","YouTube","LK","2019-12-01 2021-08-15","web",0
"100",2020-02-09,"80","YouTube","LK","2019-12-01 2021-08-15","web",0
"101",2020-02-16,"81","YouTube","LK","2019-12-01 2021-08-15","web",0
"102",2020-02-23,"75","YouTube","LK","2019-12-01 2021-08-15","web",0
"103",2020-03-01,"75","YouTube","LK","2019-12-01 2021-08-15","web",0
"104",2020-03-08,"80","YouTube","LK","2019-12-01 2021-08-15","web",0
"105",2020-03-15,"87","YouTube","LK","2019-12-01 2021-08-15","web",0
"106",2020-03-22,"96","YouTube","LK","2019-12-01 2021-08-15","web",0
"107",2020-03-29,"83","YouTube","LK","2019-12-01 2021-08-15","web",0
"108",2020-04-05,"97","YouTube","LK","2019-12-01 2021-08-15","web",0
"109",2020-04-12,"94","YouTube","LK","2019-12-01 2021-08-15","web",0
"110",2020-04-19,"90","YouTube","LK","2019-12-01 2021-08-15","web",0
"111",2020-04-26,"86","YouTube","LK","2019-12-01 2021-08-15","web",0
"112",2020-05-03,"88","YouTube","LK","2019-12-01 2021-08-15","web",0
"113",2020-05-10,"91","YouTube","LK","2019-12-01 2021-08-15","web",0
"114",2020-05-17,"87","YouTube","LK","2019-12-01 2021-08-15","web",0
"115",2020-05-24,"84","YouTube","LK","2019-12-01 2021-08-15","web",0
"116",2020-05-31,"84","YouTube","LK","2019-12-01 2021-08-15","web",0
"117",2020-06-07,"86","YouTube","LK","2019-12-01 2021-08-15","web",0
"118",2020-06-14,"79","YouTube","LK","2019-12-01 2021-08-15","web",0
"119",2020-06-21,"82","YouTube","LK","2019-12-01 2021-08-15","web",0
"120",2020-06-28,"83","YouTube","LK","2019-12-01 2021-08-15","web",0
"121",2020-07-05,"80","YouTube","LK","2019-12-01 2021-08-15","web",0
"122",2020-07-12,"88","YouTube","LK","2019-12-01 2021-08-15","web",0
"123",2020-07-19,"81","YouTube","LK","2019-12-01 2021-08-15","web",0
"124",2020-07-26,"81","YouTube","LK","2019-12-01 2021-08-15","web",0
"125",2020-08-02,"79","YouTube","LK","2019-12-01 2021-08-15","web",0
"126",2020-08-09,"74","YouTube","LK","2019-12-01 2021-08-15","web",0
"127",2020-08-16,"73","YouTube","LK","2019-12-01 2021-08-15","web",0
"128",2020-08-23,"75","YouTube","LK","2019-12-01 2021-08-15","web",0
"129",2020-08-30,"73","YouTube","LK","2019-12-01 2021-08-15","web",0
"130",2020-09-06,"72","YouTube","LK","2019-12-01 2021-08-15","web",0
"131",2020-09-13,"78","YouTube","LK","2019-12-01 2021-08-15","web",0
"132",2020-09-20,"71","YouTube","LK","2019-12-01 2021-08-15","web",0
"133",2020-09-27,"70","YouTube","LK","2019-12-01 2021-08-15","web",0
"134",2020-10-04,"75","YouTube","LK","2019-12-01 2021-08-15","web",0
"135",2020-10-11,"83","YouTube","LK","2019-12-01 2021-08-15","web",0
"136",2020-10-18,"88","YouTube","LK","2019-12-01 2021-08-15","web",0
"137",2020-10-25,"82","YouTube","LK","2019-12-01 2021-08-15","web",0
"138",2020-11-01,"82","YouTube","LK","2019-12-01 2021-08-15","web",0
"139",2020-11-08,"90","YouTube","LK","2019-12-01 2021-08-15","web",0
"140",2020-11-15,"86","YouTube","LK","2019-12-01 2021-08-15","web",0
"141",2020-11-22,"84","YouTube","LK","2019-12-01 2021-08-15","web",0
"142",2020-11-29,"84","YouTube","LK","2019-12-01 2021-08-15","web",0
"143",2020-12-06,"90","YouTube","LK","2019-12-01 2021-08-15","web",0
"144",2020-12-13,"94","YouTube","LK","2019-12-01 2021-08-15","web",0
"145",2020-12-20,"87","YouTube","LK","2019-12-01 2021-08-15","web",0
"146",2020-12-27,"81","YouTube","LK","2019-12-01 2021-08-15","web",0
"147",2021-01-03,"87","YouTube","LK","2019-12-01 2021-08-15","web",0
"148",2021-01-10,"80","YouTube","LK","2019-12-01 2021-08-15","web",0
"149",2021-01-17,"81","YouTube","LK","2019-12-01 2021-08-15","web",0
"150",2021-01-24,"82","YouTube","LK","2019-12-01 2021-08-15","web",0
"151",2021-01-31,"86","YouTube","LK","2019-12-01 2021-08-15","web",0
"152",2021-02-07,"88","YouTube","LK","2019-12-01 2021-08-15","web",0
"153",2021-02-14,"79","YouTube","LK","2019-12-01 2021-08-15","web",0
"154",2021-02-21,"84","YouTube","LK","2019-12-01 2021-08-15","web",0
"155",2021-02-28,"84","YouTube","LK","2019-12-01 2021-08-15","web",0
"156",2021-03-07,"90","YouTube","LK","2019-12-01 2021-08-15","web",0
"157",2021-03-14,"80","YouTube","LK","2019-12-01 2021-08-15","web",0
"158",2021-03-21,"77","YouTube","LK","2019-12-01 2021-08-15","web",0
"159",2021-03-28,"84","YouTube","LK","2019-12-01 2021-08-15","web",0
"160",2021-04-04,"82","YouTube","LK","2019-12-01 2021-08-15","web",0
"161",2021-04-11,"76","YouTube","LK","2019-12-01 2021-08-15","web",0
"162",2021-04-18,"73","YouTube","LK","2019-12-01 2021-08-15","web",0
"163",2021-04-25,"79","YouTube","LK","2019-12-01 2021-08-15","web",0
"164",2021-05-02,"92","YouTube","LK","2019-12-01 2021-08-15","web",0
"165",2021-05-09,"91","YouTube","LK","2019-12-01 2021-08-15","web",0
"166",2021-05-16,"100","YouTube","LK","2019-12-01 2021-08-15","web",0
"167",2021-05-23,"97","YouTube","LK","2019-12-01 2021-08-15","web",0
"168",2021-05-30,"100","YouTube","LK","2019-12-01 2021-08-15","web",0
"169",2021-06-06,"98","YouTube","LK","2019-12-01 2021-08-15","web",0
"170",2021-06-13,"99","YouTube","LK","2019-12-01 2021-08-15","web",0
"171",2021-06-20,"92","YouTube","LK","2019-12-01 2021-08-15","web",0
"172",2021-06-27,"95","YouTube","LK","2019-12-01 2021-08-15","web",0
"173",2021-07-04,"97","YouTube","LK","2019-12-01 2021-08-15","web",0
"174",2021-07-11,"100","YouTube","LK","2019-12-01 2021-08-15","web",0
"175",2021-07-18,"89","YouTube","LK","2019-12-01 2021-08-15","web",0
"176",2021-07-25,"89","YouTube","LK","2019-12-01 2021-08-15","web",0
"177",2021-08-01,"96","YouTube","LK","2019-12-01 2021-08-15","web",0
"178",2021-08-08,"94","YouTube","LK","2019-12-01 2021-08-15","web",0
